AAPL,FB,NFLX,V,XOM
126.32,78.010002,589.950005,69.019997,86.779999
125.870003,77.459999,583.6400070000001,68.690002,87.019997
126.010002,78.440002,580.1099929999999,68.650002,86.559998
128.949997,81.370003,586.850014,70.0,86.970001
128.770004,80.41999799999999,613.249977,69.57,87.349998
130.190002,80.879997,617.870003,70.0,86.849998
130.070007,80.629997,616.480011,70.160004,86.989998
130.059998,80.550003,621.530006,69.779999,87.129997
131.389999,80.480003,623.019974,69.370003,87.209999
132.53999299999998,80.540001,621.869987,69.620003,86.519997
129.619995,79.33000200000001,615.950012,68.540001,85.349998
132.03999299999998,80.550003,628.999977,69.489998,85.110001
131.779999,80.150002,626.549988,69.559998,85.110001
130.279999,79.190002,624.0599980000001,68.68,85.199997
130.53999299999998,80.290001,623.019974,69.110001,85.129997
129.96000700000002,80.440002,623.9099809999999,69.040001,85.139999
130.119995,82.440002,621.659996,68.949997,84.949997
129.360001,82.050003,625.4400019999999,68.209999,84.220001
128.649994,82.139999,633.219994,68.370003,84.279999
127.800003,80.66999799999999,627.230003,67.68,84.849998
127.419998,80.66999799999999,647.149979,67.949997,84.58000200000001
128.880005,82.160004,671.100006,69.629997,85.209999
128.589996,81.83000200000001,665.659988,69.639999,85.089996
127.169998,81.529999,660.93,69.33000200000001,84.019997
126.919998,80.709999,654.019989,68.57,83.720001
127.599998,81.059998,666.910004,69.010002,84.68
127.300003,81.790001,659.900017,68.75,84.730003
127.879997,82.910004,663.200012,69.5,85.480003
126.599998,82.510002,657.100006,68.690002,85.209999
127.610001,84.739998,674.899986,69.089996,85.16999799999999
127.029999,87.879997,681.1900099999999,69.41999799999999,85.07
128.110001,88.860001,678.6099780000001,68.860001,84.68
127.5,87.980003,664.239983,68.620003,83.93
126.75,88.010002,651.619987,68.75,83.860001
124.529999,85.800003,645.62001,66.720001,82.82
125.43,85.769997,656.9400019999999,67.150002,83.199997
126.599998,86.910004,655.449982,67.849998,82.370003
126.440002,87.290001,658.31002,68.239998,83.139999
126.0,87.550003,661.9999849999999,68.120003,82.529999
125.690002,87.220001,658.6400150000001,67.769997,82.870003
122.57,85.650002,654.549988,66.730003,81.970001
120.07,85.879997,670.089996,67.050003,81.599998
123.279999,87.949997,680.599983,68.41999799999999,82.220001
125.660004,90.099998,707.610001,69.519997,82.41999799999999
125.610001,89.68,702.600006,70.099998,83.110001
126.82,89.760002,98.129997,70.019997,82.760002
128.509995,90.849998,115.809998,70.57,82.910004
129.619995,94.970001,114.769997,70.879997,82.610001
132.070007,97.910004,110.550003,72.699997,81.760002
130.75,98.389999,112.510002,72.019997,81.660004
125.220001,97.040001,111.5,71.970001,81.790001
125.160004,95.440002,110.099998,71.75,81.139999
124.5,96.949997,109.339996,74.800003,79.940002
122.769997,94.169998,106.43,73.860001,79.260002
123.379997,95.290001,106.900002,74.739998,82.480003
122.989998,96.989998,107.080002,76.010002,83.139999
122.370003,95.209999,111.559998,76.379997,83.010002
121.300003,94.010002,114.309998,75.339996,79.209999
118.440002,94.139999,112.559998,75.769997,78.059998
114.639999,94.059998,121.150002,75.269997,77.16999799999999
115.400002,96.440002,123.709999,74.980003,77.16999799999999
115.129997,95.120003,126.449997,73.58000200000001,78.089996
115.519997,94.300003,123.519997,74.209999,76.83000200000001
119.720001,94.150002,123.029999,74.379997,78.75
113.489998,93.620003,122.739998,73.360001,77.489998
115.239998,94.190002,120.510002,73.540001,78.790001
115.150002,93.43,123.730003,73.93,78.650002
115.959999,94.419998,123.389999,74.220001,78.360001
117.160004,93.93,125.360001,74.410004,78.769997
116.5,95.169998,124.050003,74.470001,77.900002
115.010002,95.309998,122.059998,74.400002,76.230003
112.650002,90.559998,112.489998,73.949997,74.57
105.760002,86.059998,103.959999,71.190002,72.129997
103.120003,82.089996,96.879997,68.360001,68.720001
103.739998,83.0,101.519997,66.970001,68.709999
109.690002,87.190002,110.129997,70.690002,72.5
112.919998,89.730003,117.660004,72.400002,74.849998
113.290001,91.010002,117.629997,72.459999,75.07
112.760002,89.43,115.029999,71.300003,75.239998
107.720001,87.230003,105.790001,68.959999,72.08000200000001
112.339996,89.889999,105.440002,69.620003,73.230003
110.370003,88.150002,101.059998,70.400002,73.790001
109.269997,88.260002,98.790001,69.160004,72.459999
112.309998,89.529999,94.949997,70.529999,73.5
110.150002,90.440002,99.18,69.599998,72.0
112.57,91.980003,99.480003,70.230003,72.519997
114.209999,92.050003,97.510002,70.760002,72.690002
115.309998,92.309998,95.690002,70.010002,72.489998
116.279999,92.900002,99.160004,70.510002,72.860001
116.410004,93.449997,104.080002,70.989998,74.300003
113.919998,94.339996,104.209999,70.959999,74.459999
113.449997,94.400002,102.620003,69.790001,72.68
115.209999,95.550003,100.300003,70.779999,73.389999
113.400002,92.959999,98.470001,70.25,72.739998
114.32,93.970001,98.07,70.949997,72.300003
115.0,94.410004,103.760002,70.239998,72.730003
114.709999,92.769997,102.239998,70.690002,73.230003
112.440002,89.209999,99.470001,67.199997,72.599998
109.059998,86.66999799999999,98.349998,68.529999,72.970001
110.300003,89.900002,103.260002,69.660004,74.349998
109.580002,90.949997,105.980003,69.989998,74.059998
110.379997,92.07,106.110001,70.66999799999999,75.879997
110.779999,94.010002,111.25,72.230003,76.809998
111.309998,92.800003,108.330002,72.08000200000001,77.889999
110.779999,92.400002,108.099998,73.220001,79.199997
109.5,92.470001,114.93,73.900002,80.029999
112.120003,93.239998,113.330002,73.980003,79.260002
111.599998,94.260002,113.449997,74.989998,79.300003
111.790001,94.120003,109.730003,75.0,79.160004
110.209999,94.07,110.230003,74.199997,80.160004
111.860001,95.959999,101.089996,75.339996,81.480003
111.040001,97.540001,98.989998,76.0,82.480003
111.730003,98.470001,101.690002,76.989998,80.989998
113.769997,97.0,98.989998,76.279999,80.83000200000001
113.760002,97.110001,97.959999,75.459999,80.209999
115.5,99.669998,97.32,76.41999799999999,82.889999
119.080002,102.190002,100.040001,77.07,82.980003
115.279999,103.769997,103.040001,78.18,81.220001
114.550003,103.699997,103.07,77.519997,81.089996
119.269997,104.199997,105.800003,78.870003,82.279999
120.529999,104.879997,105.120003,78.510002,82.230003
119.5,101.970001,108.379997,77.58000200000001,82.739998
121.18,103.309998,107.639999,75.220001,85.279999
122.57,102.580002,109.739998,77.900002,86.849998
122.0,103.940002,114.050003,78.349998,85.980003
120.919998,108.760002,113.5,79.260002,84.809998
121.059998,107.099998,114.059998,78.75,84.470001
120.57,106.489998,109.860001,78.040001,81.949997
116.769997,107.910004,112.699997,79.480003,82.349998
116.110001,109.010002,112.860001,79.18,81.620003
115.720001,108.019997,108.919998,78.309998,79.410004
112.339996,103.949997,103.650002,78.110001,78.099998
114.18,104.040001,111.349998,78.900002,80.900002
113.690002,105.129997,117.099998,78.83000200000001,79.959999
117.290001,107.769997,120.629997,80.459999,80.739998
118.779999,106.260002,120.220001,80.150002,80.300003
119.300003,107.32,123.839996,80.190002,79.790001
117.75,106.949997,125.029999,80.110001,80.279999
118.879997,105.739998,123.309998,79.790001,81.879997
118.029999,105.410004,124.160004,79.559998,81.25
117.809998,105.449997,125.440002,79.839996,81.230003
118.300003,104.239998,123.330002,79.010002,81.660004
117.339996,107.120003,125.370003,79.910004,81.889999
116.279999,106.07,128.929993,79.040001,79.550003
115.199997,104.379997,126.809998,78.290001,78.410004
119.029999,106.18,130.929993,80.400002,78.860001
118.279999,105.610001,125.360001,79.550003,76.800003
118.230003,106.489998,126.980003,79.07,74.629997
115.620003,104.599998,124.199997,77.879997,75.629997
116.169998,105.419998,122.910004,78.120003,75.690002
113.18,102.120003,118.910004,76.110001,74.339996
112.480003,104.660004,120.669998,76.870003,76.029999
110.489998,104.550003,118.599998,78.620003,79.43
111.339996,106.790001,122.639999,79.860001,79.150002
108.980003,106.220001,122.510002,78.690002,77.959999
106.029999,104.040001,118.019997,76.32,77.279999
107.330002,104.769997,116.629997,77.16999799999999,77.260002
107.230003,105.510002,116.239998,77.379997,77.650002
108.610001,104.629997,118.160004,78.559998,80.190002
108.029999,105.019997,117.330002,78.260002,79.33000200000001
106.82,105.93,117.110001,78.529999,78.739998
108.739998,107.260002,119.120003,79.209999,79.160004
107.32,106.220001,116.709999,78.349998,78.110001
105.260002,104.660004,114.379997,77.550003,77.949997
105.349998,102.220001,109.959999,75.699997,77.459999
102.709999,102.730003,107.660004,76.269997,78.120003
100.699997,102.970001,117.68,75.269997,77.470001
96.449997,97.919998,114.559998,73.790001,76.230003
96.959999,97.330002,111.389999,72.879997,74.690002
98.529999,97.510002,114.970001,73.91999799999999,73.690002
99.959999,99.370003,116.580002,74.760002,75.199997
97.389999,95.440002,106.559998,73.099998,75.650002
99.519997,98.370003,107.059998,73.800003,79.120003
97.129997,94.970001,104.040001,71.83000200000001,77.58000200000001
96.660004,95.260002,107.889999,71.389999,76.400002
96.790001,94.349998,107.739998,70.68,73.18
96.300003,94.160004,102.349998,71.559998,74.099998
101.419998,97.940002,100.720001,72.699997,76.57
99.440002,97.010002,99.120003,71.739998,73.980003
99.989998,97.339996,97.830002,71.879997,76.699997
93.419998,94.449997,91.150002,70.910004,75.290001
94.089996,109.110001,94.410004,69.33000200000001,76.989998
97.339996,112.209999,91.839996,74.489998,77.849998
96.43,115.089996,94.089996,74.379997,76.290001
94.480003,114.610001,91.489998,73.400002,74.589996
96.349998,112.690002,90.739998,74.379997,78.480003
96.599998,110.489998,89.709999,73.68,79.83000200000001
94.019997,104.07,82.790001,71.540001,80.08000200000001
95.010002,99.75,83.32,67.769997,81.160004
94.989998,99.540001,86.129997,68.33000200000001,80.08000200000001
94.269997,101.0,88.449997,70.150002,79.349998
93.699997,101.910004,86.349998,68.470001,79.599998
93.989998,102.010002,87.400002,70.41999799999999,81.029999
96.639999,101.610001,89.050003,71.099998,81.220001
98.120003,105.199997,94.760002,72.029999,82.0
96.260002,103.470001,90.489998,71.239998,82.449997
96.040001,104.57,89.230003,71.529999,82.5
96.879997,107.160004,91.93,73.059998,82.389999
94.690002,105.459999,89.120003,72.150002,81.230003
96.099998,106.879997,91.610001,71.849998,81.519997
96.760002,108.07,94.529999,73.269997,82.010002
96.910004,107.919998,94.790001,72.730003,81.75
96.690002,106.919998,93.410004,72.389999,80.150002
100.529999,109.82,98.300003,74.639999,81.279999
100.75,109.949997,97.610001,74.300003,82.699997
101.5,109.580002,97.93,73.910004,82.400002
103.010002,108.389999,101.580002,73.900002,82.290001
101.870003,105.730003,95.489998,71.940002,84.459999
101.029999,105.93,96.230003,70.620003,82.629997
101.120003,107.510002,98.0,70.68,82.400002
101.169998,107.32,97.360001,70.220001,82.18
102.260002,109.410004,97.660004,71.629997,82.190002
102.519997,109.889999,98.129997,71.489998,82.410004
104.580002,110.669998,97.860001,71.910004,82.82
105.970001,112.18,99.349998,72.370003,82.870003
105.800003,111.019997,99.720001,73.139999,84.099998
105.919998,111.449997,101.120003,73.779999,84.199997
105.910004,111.849998,101.059998,73.769997,83.620003
106.720001,112.25,99.839996,72.959999,84.120003
106.129997,112.540001,99.589996,73.910004,83.75
105.669998,113.050003,98.360001,74.139999,83.980003
105.190002,113.690002,101.209999,74.08000200000001,84.220001
107.68,116.139999,104.129997,75.379997,84.529999
109.559998,114.699997,102.190002,76.779999,84.519997
108.989998,114.099998,102.230003,76.480003,83.589996
109.989998,116.059998,105.699997,77.589996,82.959999
111.120003,112.550003,104.349998,77.83000200000001,83.160004
109.809998,112.220001,104.940002,76.970001,82.209999
110.959999,113.709999,104.830002,78.209999,83.309998
108.540001,113.639999,104.449997,77.58000200000001,82.370003
108.660004,110.629997,103.809998,78.029999,83.209999
109.019997,108.989998,102.68,77.82,83.32
110.440002,110.610001,106.980003,78.519997,84.349998
112.040001,110.510002,109.650002,79.709999,84.83000200000001
112.099998,110.839996,110.419998,80.33000200000001,85.43
109.849998,109.639999,111.510002,80.08000200000001,84.970001
107.480003,110.449997,108.400002,81.449997,85.779999
106.910004,112.290001,94.339996,80.75,86.209999
107.129997,112.419998,96.769997,81.150002,86.800003
105.970001,113.440002,94.980003,80.790001,86.790001
105.68,110.559998,95.900002,79.110001,87.529999
105.080002,110.099998,93.559998,78.139999,87.33000200000001
104.349998,108.760002,92.43,78.529999,87.629997
97.82,108.889999,91.040001,78.760002,88.459999
94.830002,116.730003,90.279999,77.68,88.029999
93.739998,117.580002,90.029999,77.239998,88.400002
93.639999,118.57,93.110001,78.459999,89.129997
95.18,117.43,91.540001,77.190002,88.110001
94.190002,118.059998,90.790001,77.07,87.940002
93.239998,117.809998,89.370003,77.360001,88.040001
92.720001,119.489998,90.839996,77.720001,88.510002
92.790001,119.239998,90.540001,78.220001,88.57
93.419998,120.5,92.889999,79.199997,89.989998
92.510002,119.519997,90.019997,77.300003,88.809998
90.339996,120.279999,87.739998,77.889999,89.66999799999999
90.519997,119.809998,87.879997,76.83000200000001,88.660004
93.879997,118.669998,89.120003,77.800003,89.57
93.489998,117.349998,88.629997,76.790001,89.529999
94.559998,117.650002,90.5,77.43,89.349998
94.199997,116.809998,89.550003,76.879997,90.110001
95.220001,117.349998,92.489998,77.66999799999999,89.739998
96.43,115.970001,94.889999,77.209999,89.599998
97.900002,117.699997,97.889999,79.379997,89.66999799999999
99.620003,117.889999,100.199997,79.059998,90.260002
100.410004,119.470001,102.809998,79.0,89.800003
100.349998,119.379997,103.300003,79.660004,90.010002
99.860001,118.809998,102.57,78.940002,89.019997
98.459999,118.779999,101.510002,79.220001,89.239998
97.720001,118.93,101.25,79.949997,88.529999
97.919998,118.470001,99.589996,79.940002,88.370003
98.629997,118.790001,100.739998,80.540001,89.339996
99.029999,117.760002,99.889999,80.599998,90.709999
98.940002,118.389999,97.860001,81.650002,90.790001
99.650002,118.559998,97.089996,81.260002,90.669998
98.830002,116.620003,93.75,80.18,89.980003
97.339996,113.949997,93.849998,78.400002,90.589996
97.459999,114.940002,94.120003,78.57,90.43
97.139999,114.599998,94.290001,78.16999799999999,90.160004
97.550003,114.389999,95.440002,78.349998,91.220001
95.330002,113.019997,94.449997,76.989998,90.720001
95.099998,113.370003,93.800003,77.339996,91.120003
95.910004,114.379997,90.989998,77.33000200000001,91.529999
95.550003,113.910004,90.010002,76.529999,91.169998
96.099998,115.080002,91.660004,78.230003,91.800003
93.400002,112.080002,88.440002,75.050003,89.389999
92.040001,108.970001,85.33000200000001,73.339996,88.860001
93.589996,112.699997,87.970001,75.160004,90.910004
94.400002,114.160004,91.059998,76.739998,92.459999
95.599998,114.279999,91.480003,74.16999799999999,93.739998
95.889999,114.190002,96.669998,74.480003,93.839996
94.989998,114.199997,97.910004,74.66999799999999,93.019997
95.529999,116.699997,94.599998,74.059998,94.089996
95.940002,115.849998,95.099998,74.510002,92.959999
96.68,117.239998,97.059998,76.41999799999999,93.540001
96.980003,117.870003,94.669998,76.519997,93.889999
97.419998,117.93,95.970001,77.480003,94.949997
96.870003,116.779999,96.43,77.459999,94.879997
98.790001,117.290001,98.019997,78.139999,94.949997
98.779999,116.860001,98.389999,78.300003,95.120003
99.830002,119.370003,98.809998,78.309998,94.82
99.870003,120.610001,85.839996,78.720001,94.470001
99.959999,121.919998,87.910004,79.360001,93.93
99.43,120.610001,85.989998,78.790001,93.849998
98.660004,121.0,85.889999,79.910004,94.010002
97.339996,121.629997,87.660004,78.940002,92.199997
96.669998,121.220001,91.410004,78.489998,91.529999
102.949997,123.339996,92.040001,78.529999,90.910004
104.339996,125.0,91.650002,79.190002,90.199997
104.209999,123.940002,91.25,78.050003,88.949997
106.050003,124.309998,94.370003,78.260002,85.860001
104.480003,123.089996,93.559998,78.279999,87.040001
105.790001,122.510002,93.099998,78.709999,87.489998
105.870003,124.360001,93.440002,79.480003,87.480003
107.480003,125.150002,97.029999,80.139999,87.559998
108.370003,125.260002,95.110001,79.949997,88.589996
108.809998,125.059998,93.989998,80.059998,88.699997
108.0,124.879997,93.93,79.68,86.410004
107.93,124.900002,95.889999,80.120003,86.720001
108.18,124.879997,96.589996,80.019997,87.849998
109.480003,123.900002,95.309998,80.910004,87.809998
109.379997,123.300003,95.120003,80.809998,87.91999799999999
109.220001,124.370003,96.370003,80.839996,88.110001
109.080002,123.910004,96.160004,80.269997,88.910004
109.360001,123.559998,95.870003,80.470001,87.800003
108.510002,124.150002,95.260002,81.059998,87.989998
108.849998,124.370003,95.940002,80.800003,87.720001
108.029999,123.480003,95.18,80.290001,88.019997
107.57,123.889999,97.32,80.32,87.459999
106.940002,124.959999,97.580002,80.57,87.269997
106.82,126.540001,97.300003,80.870003,87.839996
106.0,125.839996,97.449997,81.16999799999999,87.519997
106.099998,126.120003,97.449997,80.900002,87.139999
106.730003,126.169998,97.379997,81.300003,86.839996
107.730003,126.510002,97.379997,82.0,87.41999799999999
107.699997,129.729996,100.089996,82.529999,88.57
108.360001,131.050003,99.150002,83.239998,88.239998
105.519997,130.270004,99.660004,82.970001,89.050003
103.129997,127.099998,96.5,81.33000200000001,86.839996
105.440002,128.690002,99.050003,82.970001,87.290001
107.949997,127.209999,96.089996,81.889999,85.209999
111.769997,127.769997,97.010002,81.489998,84.599998
115.57,128.350006,97.339996,82.010002,85.08000200000001
114.919998,129.070007,99.480003,82.07,84.029999
113.580002,128.649994,98.059998,82.510002,83.83000200000001
113.57,128.639999,98.25,82.480003,82.540001
113.550003,129.940002,94.879997,83.220001,83.300003
114.620003,130.080002,95.830002,83.360001,83.540001
112.709999,127.959999,95.940002,82.540001,83.449997
112.879997,127.309998,94.559998,81.809998,83.059998
113.089996,128.690002,97.07,82.160004,83.239998
113.949997,129.229996,97.480003,82.970001,86.900002
112.18,128.089996,96.669998,81.91999799999999,86.459999
113.050003,128.270004,98.550003,82.699997,87.279999
112.519997,128.770004,102.629997,82.860001,87.050003
113.0,128.190002,102.339996,82.730003,86.25
113.050003,128.470001,106.279999,83.349998,87.0
113.889999,128.740005,105.07,83.360001,87.040001
114.059998,128.990005,104.82,82.879997,86.739998
116.050003,130.240005,103.330002,83.120003,88.440002
116.300003,128.880005,100.589996,82.040001,87.739998
117.339996,129.050003,99.5,82.25,87.129997
116.980003,127.82,100.230003,81.870003,86.559998
117.629997,127.879997,101.470001,82.449997,86.540001
117.550003,127.540001,99.800003,82.150002,86.540001
117.470001,128.570007,118.790001,81.58000200000001,86.769997
117.120003,130.110001,121.870003,82.809998,87.16999799999999
117.059998,130.0,123.349998,82.5,87.209999
116.599998,132.070007,127.5,82.349998,86.620003
117.650002,133.279999,127.330002,83.16999799999999,86.910004
118.25,132.28999299999998,126.510002,82.029999,86.720001
115.589996,131.03999299999998,126.970001,81.75,87.089996
114.480003,129.690002,126.470001,81.91999799999999,86.91999799999999
113.720001,131.28999299999998,126.57,82.220001,84.779999
113.540001,130.990005,124.870003,82.510002,83.32
111.489998,129.5,123.300003,81.620003,83.650002
111.589996,127.169998,122.339996,80.58000200000001,83.449997
109.830002,120.0,122.139999,80.650002,83.660004
108.839996,120.75,122.029999,80.360001,83.57
110.410004,122.150002,124.580002,82.510002,85.449997
111.059998,124.220001,124.339996,82.879997,85.309998
110.879997,123.18,122.190002,83.239998,86.25
107.790001,120.800003,115.419998,81.870003,87.050003
108.43,119.019997,114.779999,81.879997,85.66999799999999
105.709999,115.080002,113.379997,78.379997,85.279999
107.110001,117.199997,113.589996,78.57,86.82
109.989998,116.339996,115.190002,80.08000200000001,85.75
109.949997,117.790001,115.029999,81.07,85.230003
110.059998,117.019997,115.209999,80.82,85.279999
111.730003,121.769997,117.959999,81.690002,86.489998
111.800003,121.470001,118.040001,79.93,86.68
111.230003,120.839996,117.690002,79.57,86.91999799999999
111.790001,120.379997,117.410004,80.129997,87.120003
111.57,120.410004,116.93,79.08000200000001,86.470001
111.459999,120.870003,117.510002,79.150002,85.900002
110.519997,118.419998,117.0,77.32,87.300003
109.489998,115.099998,117.220001,75.43,87.239998
109.900002,115.400002,120.809998,75.720001,87.040001
109.110001,117.43,119.160004,77.309998,87.480003
109.949997,117.309998,124.57,77.110001,87.559998
111.029999,117.949997,125.389999,79.309998,88.07
112.120003,118.910004,123.239998,79.279999,88.32
113.949997,119.68,122.879997,79.139999,89.0
113.300003,117.769997,122.830002,78.5,90.980003
115.190002,120.309998,123.779999,79.199997,92.580002
115.190002,120.209999,123.440002,79.129997,90.580002
115.82,120.57,125.0,79.5,90.889999
115.970001,119.870003,124.220001,78.349998,91.18
116.639999,119.239998,125.449997,78.099998,90.419998
116.949997,119.089996,125.120003,78.360001,90.43
117.059998,119.040001,126.5,78.139999,90.279999
116.290001,117.400002,125.580002,77.900002,90.870003
116.519997,117.269997,125.589996,78.150002,90.709999
117.260002,118.010002,128.350006,78.349998,90.75
116.760002,116.919998,125.889999,78.300003,90.300003
116.730003,116.349998,125.330002,78.33000200000001,90.349998
115.82,115.050003,123.800003,78.019997,90.260002
